problem,instance,method,backend,estimator_objective_evaluations,estimator_requested_shots,estimator_resilience_level,estimator_custom_mitigation_options,sampler_final_sampling_shots,sampler_custom_noise_management_options,final_bitstrings_from_raw_default_sampler,runtime_usage_seconds_if_available,wall_clock_seconds_if_available,paired_level0_overhead_measured,overhead_reporting_note
MDKP,pb4,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2253.71,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb5,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2667.07,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet2,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2566.83,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet3,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2336.17,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet4,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,5228.95,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet5,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,6295.54,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet6,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2470.36,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet7,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2654.77,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,hp1,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,60,1000,2,none,1000,none,true,not_available_in_archived_metadata,1161.04,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,hp2,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,56,1000,2,none,1000,none,true,not_available_in_archived_metadata,1027.47,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb1,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,68,1000,2,none,1000,none,true,not_available_in_archived_metadata,1833.14,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb2,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,55,1000,2,none,1000,none,true,not_available_in_archived_metadata,1086.91,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb4,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,63,1000,2,none,1000,none,true,not_available_in_archived_metadata,1283.71,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb5,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,58,1000,2,none,1000,none,true,not_available_in_archived_metadata,1335.06,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet2,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,55,1000,2,none,1000,none,true,not_available_in_archived_metadata,1026.06,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet3,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,54,1000,2,none,1000,none,true,not_available_in_archived_metadata,1468.77,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet4,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,49,1000,2,none,1000,none,true,not_available_in_archived_metadata,920.838,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet5,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,55,1000,2,none,1000,none,true,not_available_in_archived_metadata,1423.69,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet6,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,45,1000,2,none,1000,none,true,not_available_in_archived_metadata,1079.13,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet7,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,57,1000,2,none,1000,none,true,not_available_in_archived_metadata,1521.13,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12a,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2446.25,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12b,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,3249.93,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12c,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,7190.79,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,had12,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,5550.76,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,nug12,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,3781.11,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,rou12,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,4624.56,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,scr12,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2532.29,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai10a,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2739.19,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai10b,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2541.73,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai12a,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,6122.58,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai12b,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,3042.47,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12a,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,6141.35,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12b,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,12223.9,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12c,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,6153.52,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,had12,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,67,1000,2,none,1000,none,true,not_available_in_archived_metadata,3925.8,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,nug12,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,13947.4,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,rou12,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,62,1000,2,none,1000,none,true,not_available_in_archived_metadata,3617.48,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,scr12,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,9251.6,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai10a,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,6840.65,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai10b,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,6825.43,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai12a,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,67,1000,2,none,1000,none,true,not_available_in_archived_metadata,3734.62,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai12b,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,12398.7,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12a,pce,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,4885.21,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12b,pce,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,3036.76,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12c,pce,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2722.17,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,had12,pce,ibm_fez;ibm_kingston;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,5980.34,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,nug12,pce,ibm_fez;ibm_kingston;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,6922.34,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,rou12,pce,aer_simulator_mps;ibm_fez;ibm_kingston;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,7509.81,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12a,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,60,1000,2,none,1000,none,true,not_available_in_archived_metadata,2072.04,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12b,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,63,1000,2,none,1000,none,true,not_available_in_archived_metadata,3050,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12c,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,64,1000,2,none,1000,none,true,not_available_in_archived_metadata,1975.35,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,had12,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,62,1000,2,none,1000,none,true,not_available_in_archived_metadata,2550.76,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,nug12,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,53,1000,2,none,1000,none,true,not_available_in_archived_metadata,3595.98,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,rou12,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,48,1000,2,none,1000,none,true,not_available_in_archived_metadata,2205.65,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,scr12,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,62,1000,2,none,1000,none,true,not_available_in_archived_metadata,3311.81,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai10a,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,54,1000,2,none,1000,none,true,not_available_in_archived_metadata,3158.4,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai10b,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,61,1000,2,none,1000,none,true,not_available_in_archived_metadata,1784.08,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai12a,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,55,1000,2,none,1000,none,true,not_available_in_archived_metadata,2659.59,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai12b,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,54,1000,2,none,1000,none,true,not_available_in_archived_metadata,2751.65,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12a,qrao,ibm_fez;ibm_kingston;ibm_marrakesh;ibm_torino,200,1000,2,none,1,none,true,not_available_in_archived_metadata,15346.9,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12b,qrao,ibm_fez;ibm_kingston;ibm_marrakesh;ibm_torino,200,1000,2,none,1,none,true,not_available_in_archived_metadata,8344.64,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12c,qrao,ibm_fez;ibm_kingston;ibm_marrakesh;ibm_torino,200,1000,2,none,1,none,true,not_available_in_archived_metadata,11529.2,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,had12,qrao,ibm_fez;ibm_kingston;ibm_marrakesh;ibm_torino,200,1000,2,none,1,none,true,not_available_in_archived_metadata,27821.1,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,nug12,qrao,ibm_fez;ibm_kingston;ibm_marrakesh;ibm_torino,200,1000,2,none,1,none,true,not_available_in_archived_metadata,29371.7,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,rou12,qrao,ibm_fez;ibm_kingston;ibm_marrakesh;ibm_torino,200,1000,2,none,1,none,true,not_available_in_archived_metadata,24213.7,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,scr12,qrao,ibm_fez;ibm_kingston;ibm_marrakesh;ibm_torino,200,1000,2,none,1,none,true,not_available_in_archived_metadata,13188.7,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12a,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2982.17,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12b,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,8655.03,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12c,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,3187.07,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,had12,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,5341.05,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,nug12,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,3787.03,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,rou12,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,6596.9,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,scr12,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,7993.74,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai10a,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,3773.91,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai10b,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,3622.27,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai12a,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,4458.28,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai12b,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,6053.2,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12a,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,49,1000,2,none,1000,none,true,not_available_in_archived_metadata,1362.89,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12b,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,46,1000,2,none,1000,none,true,not_available_in_archived_metadata,1641.73,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,chr12c,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,63,1000,2,none,1000,none,true,not_available_in_archived_metadata,1941.46,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,had12,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,50,1000,2,none,1000,none,true,not_available_in_archived_metadata,1557.5,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,nug12,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,46,1000,2,none,1000,none,true,not_available_in_archived_metadata,7351.63,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,rou12,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,59,1000,2,none,1000,none,true,not_available_in_archived_metadata,3695.03,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,scr12,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,66,1000,2,none,1000,none,true,not_available_in_archived_metadata,3210.15,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai10a,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,50,1000,2,none,1000,none,true,not_available_in_archived_metadata,1534.65,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
QAP,tai10b,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,58,1000,2,none,1000,none,true,not_available_in_archived_metadata,1762.2,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
